day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-10-31,0.23683965723738637,1.053585209486844,-0.3420709321152997,0.6766288975923358,5.0
2025-11-02,0.6052716828936501,0.9847400327495872,-0.5067112366793669,0.3921353036634681,4.0
2025-11-03,-0.025931110090029106,0.7818175253440935,0.2810836975694908,1.075462220056486,7.0
2025-11-04,0.8181774509862834,0.8395810014095336,-0.43352653798805657,0.41081512516851104,5.0
2025-11-05,-0.0662211867635034,0.668457485660787,-0.4431000479951673,0.38511566749054704,7.0
2025-11-06,0.462749421167421,1.0,0.3691048406642377,1.0,1.0
2025-11-07,-0.3764275686995124,0.833706788715844,-0.40087174000734493,0.4755934650650636,4.0
2025-11-08,-0.6605071717205705,0.9745021602702825,0.32051436392305604,0.8301795366879607,12.0
2025-11-09,-0.1778421132532365,1.141199946545745,-0.2204161882064482,0.8216015670480156,25.0
2025-11-10,-0.4111944995038697,0.704715785801585,-0.08295104626544846,0.9651275621730647,7.0
2025-11-11,-0.18790428349820054,0.8789464298983877,0.055177375406370396,0.9318991928292908,8.0
2025-11-12,1.300395997868872,0.31800673121557255,-0.6212859932545367,0.06213449684527903,2.0
2025-11-13,-0.657372256983028,1.0,-0.5,1.0,1.0
2025-11-14,0.3219398232700163,0.8766499987698045,0.15580618905177035,0.15160169685324357,2.0
2025-11-16,0.5414095898279478,0.8901133020872947,-0.05941463976629648,1.1599982177892334,5.0
2025-11-17,-0.6934411711095427,0.3803725522720306,-0.45596691141539064,0.41941203699068663,5.0
2025-11-18,-0.33567134772761,0.3928283646055191,-0.33987594187852355,0.8178072390616943,4.0
2025-11-19,-0.7216158015116163,0.8305044738312342,-0.29263508169333163,0.6174670961022921,5.0
2025-11-20,0.705189064772919,0.8116611199464066,-0.052537045087223455,0.9682243619507029,3.0
2025-11-21,0.025804758088752336,0.8633392246415138,0.9989688447178637,1.3119635352468206,9.0
2025-11-24,0.05744567555844019,0.7931573744877143,-0.2259952887761084,0.8103543788820031,3.0
2025-11-28,0.390201156174141,1.0,-0.49066627503737276,1.0,1.0
2025-11-29,-0.12160128788346,0.4478063170419823,-0.6265411922358142,0.17895627025874938,2.0
2025-11-30,-0.07151038461159354,0.7515974596640111,0.8421768573067713,1.5879452855186549,4.0
2025-12-03,-0.668814184314938,1.0,-0.5274278595000078,1.0,1.0
2025-12-04,0.5586506685067191,1.0,0.8938831395383428,1.0,1.0
2025-12-05,-1.1843543807302646,0.9547695574949789,-0.6836151648847411,0.026012263005636433,2.0
2025-12-07,0.24521380174367396,0.15133922631745014,-0.16316221874325634,0.5281684414861725,2.0
2025-12-08,0.0,1.0,0.2,1.0,1.0
2025-12-09,-0.8489866148892778,0.8316352518784368,-0.4785606655923789,0.3971694693526699,6.0
2025-12-10,-0.03603554054505376,1.0352888779385419,1.05207898809517,1.3079629217920754,4.0
2025-12-13,-0.2775085678533945,0.9627617756993281,-0.5958144154838532,0.13550204584811582,2.0
2025-12-15,-0.3695785359865126,1.522662977954119,-0.08331968097997748,1.0,2.0
2025-12-16,-1.741303037455526,1.0,1.1969621787485667,1.0,1.0
2025-12-17,-0.5747793888311385,2.416806323506019,-0.26855323693473554,0.5300414719325262,4.0
2025-12-24,0.754642414557772,1.535481924890499,-0.5320307824134335,0.0065095160107244724,2.0
2025-12-25,0.0,1.0,0.0,1.0,1.0
2025-12-27,0.6416059279373459,1.0,2.9281697058681924,1.0,1.0
2025-12-29,0.305245753800715,1.0,3.0605957937979316,1.0,1.0
2025-12-30,0.7071067811865475,1.0,,1.0,1.0
2025-12-31,1.0944118505271168,1.0,-0.5274278595000078,1.0,1.0
2026-01-01,-0.20378481566005852,0.6054366822695952,-0.3061483642458775,0.5078064058034257,2.0
2026-01-02,0.3410841171266004,1.0,1.5000000000000002,1.0,1.0
2026-01-05,-0.26849852580041345,0.44624826753987606,-0.3304484553634869,0.2785709448380388,2.0
2026-01-08,0.31741795424270663,1.0,1.4812372959592395,1.0,1.0
2026-01-10,-0.2890424229643416,1.0,-0.5274278595000078,1.0,1.0
2026-01-12,-0.08034420884327077,1.0,-0.6691912028237864,1.0,1.0
2026-01-13,-0.7479825633256544,1.562285101618339,-0.10225150591031346,0.23745153384323053,2.0
2026-01-15,-0.6239647220019335,1.0,-0.5366337053268592,1.0,1.0
2026-01-19,0.6055643159689755,1.0,-0.7491341202105354,1.0,1.0
2026-01-20,-0.6708856874663656,0.8003910652860619,0.42588545402717487,1.2719636986068645,4.0
2026-01-21,-0.29806667205569,0.9497803798995963,-0.1760929927447886,0.6813100391451662,3.0
2026-01-23,1.0355829369153347,0.565287665970219,-0.11249883061600742,0.8833311470531927,7.0
2026-01-24,0.3581816873773105,1.0,-0.6691912028237864,1.0,1.0
2026-01-27,0.9181228532861168,0.7890616173744085,-0.8164965809277261,1.0,2.0
2026-01-28,-0.09462899471628243,0.8914202036230262,0.09216731349706817,0.42026412171296673,4.0
2026-01-29,-1.130194999684998,1.0,,1.0,1.0
2026-01-30,0.13686702633063777,0.1770721661675719,1.0341453526557514,1.1703852460533224,3.0
2026-01-31,-0.844056672321499,1.0,-0.6652217173194476,1.0,1.0
2026-02-02,0.5570110356703087,1.0,-0.7091762944214992,1.0,1.0
2026-02-03,-0.04537016784357287,1.0452920783622501,-0.14408668501793495,0.7043575872002067,5.0
2026-02-04,0.37796447300922714,1.0,-0.5773502691896257,1.0,1.0
2026-02-05,-0.10962886202099359,1.2105708977525445,-0.27525030383766186,0.734223923688978,2.0
2026-02-06,-0.23593283210620453,0.8317833213981101,0.8655765663642521,1.983024783524432,2.0
2026-02-08,0.008221449657486021,1.0,-0.8445570702845218,1.0,1.0
2026-02-09,-0.5847879998338213,1.2238649690831709,-0.6095283452338571,0.11610762040222838,2.0
2026-02-10,-0.27999999999999997,1.0,0.0,1.0,1.0
2026-02-11,0.5149253810879688,1.3805432827219133,-0.5366337053268592,0.0,2.0
2026-02-14,1.122687824931209,0.5079150967009176,0.2511106576060618,1.414559730481095,2.0
2026-02-16,2.009933060925876,1.0,1.0534374133721802,1.0,1.0
2026-02-19,-0.7071067811865475,1.0,,1.0,1.0
2026-02-20,-0.5526830092112052,0.31335541983874254,0.19623613265401618,1.1713172857816987,2.0
2026-02-23,0.7071067811865476,1.0,0.7071067811865467,1.0,1.0
2026-02-24,1.2830808769935294,1.033936561823599,-0.5435703837153631,0.2342021249297653,2.0
2026-02-25,-0.851300560130299,1.0,-0.2144280475183834,1.0,1.0
2026-03-01,-0.7071067811865475,1.0,-0.7071067811865471,1.0,1.0
2026-03-03,-0.7071067811865475,1.0,,1.0,1.0
2026-03-08,-1.1216608384314113,0.2165135906862891,1.066953478675769,0.4280216189738424,2.0
2026-03-09,0.3164210069969108,0.05063703090963792,-0.5320307824134335,0.0065095160107244724,2.0
2026-03-10,-0.19427522574580666,0.19156516723614483,2.5322814760538837,0.14427977910109968,2.0
2026-03-14,-0.060522753266880336,1.0,-0.5773502691896257,1.0,1.0
2026-03-16,-2.1238465614579085,1.0,-0.49066627503737276,1.0,1.0
2026-03-18,1.7626485474277456,1.0,-0.0812889823645197,1.0,1.0
2026-03-20,-0.4314568334708153,1.0,-0.5274278595000078,1.0,1.0
2026-03-21,-0.004213601951394307,1.0,3.8989949045421186,1.0,1.0
2026-03-22,-0.5399532126635962,1.3532220054461062,-0.05967904392028334,0.844136969365783,6.0
2026-03-24,0.3012811509899151,1.0,0.5061701272678159,1.0,1.0
2026-03-25,1.2164813452469512,1.0,-0.5274278595000078,1.0,1.0
2026-03-27,-0.04649139930288962,0.49743145230961944,-0.5488664712796727,0.20189646526720323,2.0
2026-03-28,0.7071067811865475,1.0,0.7071067811865476,1.0,1.0
2026-04-06,0.32221620716377686,1.0,1.4288690166235207,1.0,1.0
2026-04-07,-0.9668077589813833,0.1554546067201945,0.48388525022695394,0.5921244260813924,3.0
2026-04-09,-0.11762481243049797,0.5980292898925715,-0.5433258383108674,0.3863217690522916,2.0
2026-04-11,-0.8999978220037793,1.0,2.395048894876982,1.0,1.0
2026-04-12,-0.28254861992964087,0.9698894857006223,0.20275011953244443,1.103228549743275,2.0
2026-04-13,0.11146094678608688,0.44700996717746017,0.3530070477228269,0.8886854442672348,3.0
2026-04-15,-0.6639418881489492,0.25472077056072273,0.06626576859790212,1.0344795232905144,2.0
2026-04-17,1.2855977334230044,1.0,-0.7091762944214992,1.0,1.0
2026-04-19,-0.77732040184368,1.0,-0.5274278595000078,1.0,1.0
2026-04-25,-0.022069603230395706,1.0,-0.1632993161855453,1.0,1.0
2026-04-26,0.305245753800715,1.0,-0.27015509569400875,1.0,1.0
2026-04-28,-0.15752944668348623,0.4078451387916125,-0.44405151839015383,0.4165101192247281,4.0
2026-04-29,0.6498489607421504,0.8115498755992998,0.012240940789438937,0.8734664996923365,4.0
2026-04-30,0.7071067811865476,1.0,0.7071067811865476,1.0,1.0
2026-05-03,0.462749421167421,1.0,-0.009002557089371695,1.0,1.0
2026-05-04,0.6875135347943349,1.0,-0.5274278595000078,1.0,1.0
2026-05-07,1.028886805536964,1.0,1.1547005383792515,1.0,1.0
2026-05-08,0.32221620716377686,1.0,-0.7756717518813397,1.0,1.0
2026-05-09,-0.39442335418981683,1.0,-0.5,1.0,1.0
2026-05-10,0.7559289460184546,1.0,-0.5773502691896257,1.0,1.0
2026-05-13,-1.5845975119424094,1.0,-0.7756717518813397,1.0,1.0
